policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
left_skew,1.0,2,0.0,boot_remax_ridge,255,45,500,0.7099811615778918,0.709981161577892,1.0,0.7142857142857143,0.7142857142857143,0.004304552707822484,2.220446049250313e-16,0.012068983446211714,0.9939836792528312,0.0,-0.016461560166655415,PASS
left_skew,1.0,2,0.0,boot_remax_no_ridge,255,45,500,0.7099811615778918,0.709981161577892,1.0,0.7142857142857143,0.7142857142857143,0.004304552707822484,2.220446049250313e-16,1.17502694318851,0.5557073503491967,0.0,-0.016461560166655415,PASS
left_skew,1.0,2,0.0,boot_fixed,255,45,500,0.7099811615778918,0.709981161577892,1.0,0.7142857142857143,0.7142857142857143,0.004304552707822484,2.220446049250313e-16,1.17502694318851,0.5557073503491967,0.0,-0.016461560166655415,PASS
left_skew,1.0,3,0.0,analytical,236,64,500,0.7312538216760982,0.731253821676098,1.0,0.7142857142857143,0.7142857142857143,0.016968107390383902,2.220446049250313e-16,0.8304440004569287,0.6601937012827368,0.0,0.01576366799106674,PASS
left_skew,1.0,3,0.0,boot_remax_ridge,236,64,500,0.7312538216760982,0.731253821676098,1.0,0.7142857142857143,0.7142857142857143,0.016968107390383902,2.220446049250313e-16,0.015581576627528116,0.9922394812186628,0.0,0.01576366799106674,PASS
left_skew,1.0,3,0.0,boot_remax_no_ridge,236,64,500,0.7312538216760982,0.731253821676098,1.0,0.7142857142857143,0.7142857142857143,0.016968107390383902,2.220446049250313e-16,0.775874822540475,0.6784548055597409,0.0,0.01576366799106674,PASS
left_skew,1.0,3,0.0,boot_fixed,236,64,500,0.7312538216760982,0.731253821676098,1.0,0.7142857142857143,0.7142857142857143,0.016968107390383902,2.220446049250313e-16,0.7692641088490121,0.6807010510722173,0.0,0.01576366799106674,PASS
tail_heavy,0.1,0,0.0,analytical,244,56,500,0.01324780425126101,0.5233262562664426,0.03333333333333333,0.008184178458267011,0.5,0.005063625792993999,0.0,2.5768831600971382,0.27570010501520237,-0.04642857142857142,-0.0006302166515720334,PASS
tail_heavy,0.1,0,0.0,boot_remax_ridge,244,56,500,0.01324780425126101,0.5233262562664426,0.03333333333333333,0.008184178458267011,0.5,0.005063625792993999,0.0,0.11507164199977116,0.9440880716020096,-0.04642857142857142,-0.0006302166515720334,PASS
tail_heavy,0.1,0,0.0,boot_remax_no_ridge,244,56,500,0.01324780425126101,0.5233262562664426,0.03333333333333333,0.008184178458267011,0.5,0.005063625792993999,0.0,2.525074252664815,0.28293527257015727,-0.04642857142857142,-0.0006302166515720334,PASS
tail_heavy,0.1,0,0.0,boot_fixed,244,56,500,0.01324780425126101,0.5233262562664426,0.03333333333333333,0.008184178458267011,0.5,0.005063625792993999,0.0,2.285529298609919,0.3189360554884457,-0.04642857142857142,-0.0006302166515720334,PASS
left_skew,1.0,4,0.0,analytical,248,52,500,0.725007966548936,0.7250079665489352,1.0,0.7142857142857143,0.7142857142857143,0.010722252263221654,7.771561172376096e-16,0.27513515152332063,0.8714754573895225,0.0,0.009002135114879843,PASS
left_skew,1.0,4,0.0,boot_remax_ridge,248,52,500,0.725007966548936,0.7250079665489352,1.0,0.7142857142857143,0.7142857142857143,0.010722252263221654,7.771561172376096e-16,0.004143470142548014,0.9979304094905851,0.0,0.009002135114879843,PASS
left_skew,1.0,4,0.0,boot_remax_no_ridge,248,52,500,0.725007966548936,0.7250079665489352,1.0,0.7142857142857143,0.7142857142857143,0.010722252263221654,7.771561172376096e-16,0.2475674720982416,0.8835709047566367,0.0,0.009002135114879843,PASS
left_skew,1.0,4,0.0,boot_fixed,248,52,500,0.725007966548936,0.7250079665489352,1.0,0.7142857142857143,0.7142857142857143,0.010722252263221654,7.771561172376096e-16,0.2475674720982416,0.8835709047566367,0.0,0.009002135114879843,PASS
tail_heavy,0.1,1,0.0,analytical,245,55,500,0.00997950241362985,0.5234122750723413,0.03333333333333333,0.008184178458267011,0.5,0.001795323955362839,0.0,2.863817865001545,0.23885253341068768,-0.009090909090909084,-0.0011564593236624223,PASS
tail_heavy,0.1,1,0.0,boot_remax_ridge,245,55,500,0.00997950241362985,0.5234122750723413,0.03333333333333333,0.008184178458267011,0.5,0.001795323955362839,0.0,0.004413123025031889,0.9977958711547327,-0.009090909090909084,-0.0011564593236624223,PASS
tail_heavy,0.1,1,0.0,boot_remax_no_ridge,245,55,500,0.00997950241362985,0.5234122750723413,0.03333333333333333,0.008184178458267011,0.5,0.001795323955362839,0.0,8.775876903277679,0.012426320292998394,-0.009090909090909084,-0.0011564593236624223,REFUSE-LEVEL
tail_heavy,0.1,1,0.0,boot_fixed,245,55,500,0.00997950241362985,0.5234122750723413,0.03333333333333333,0.008184178458267011,0.5,0.001795323955362839,0.0,2.637075709541714,0.2675261782624746,-0.009090909090909084,-0.0011564593236624223,PASS
tail_heavy,0.1,2,0.0,analytical,255,45,500,0.005885763493970459,0.5023286158503748,0.016666666666666666,0.008184178458267011,0.5,0.0022984149642965527,0.0,18.06436527095939,0.00011950138036598279,-0.09999999999999996,-0.001217764955526358,REFUSE-LEVEL
tail_heavy,0.1,2,0.0,boot_remax_ridge,255,45,500,0.005885763493970459,0.5023286158503748,0.016666666666666666,0.008184178458267011,0.5,0.0022984149642965527,0.0,0.43475854766794014,0.8046247383161883,-0.09999999999999996,-0.001217764955526358,PASS
tail_heavy,0.1,2,0.0,boot_remax_no_ridge,255,45,500,0.005885763493970459,0.5023286158503748,0.016666666666666666,0.008184178458267011,0.5,0.0022984149642965527,0.0,27.635121252990643,9.979520314562507e-7,-0.09999999999999996,-0.001217764955526358,REFUSE-LEVEL
tail_heavy,0.1,2,0.0,boot_fixed,255,45,500,0.005885763493970459,0.5023286158503748,0.016666666666666666,0.008184178458267011,0.5,0.0022984149642965527,0.0,18.089362564224192,0.0001180170700981753,-0.09999999999999996,-0.001217764955526358,REFUSE-LEVEL
tail_heavy,0.1,4,0.0,analytical,248,52,500,0.00925760129104158,0.5207427172129524,0.03333333333333333,0.008184178458267011,0.5,0.001073422832774569,0.0,0.34225638063927377,0.8427135388293654,0.015384615384615394,-0.00010179108205128326,PASS
tail_heavy,0.1,4,0.0,boot_remax_ridge,248,52,500,0.00925760129104158,0.5207427172129524,0.03333333333333333,0.008184178458267011,0.5,0.001073422832774569,0.0,0.011040477310587347,0.9944949698643571,0.015384615384615394,-0.00010179108205128326,PASS
tail_heavy,0.1,4,0.0,boot_remax_no_ridge,248,52,500,0.00925760129104158,0.5207427172129524,0.03333333333333333,0.008184178458267011,0.5,0.001073422832774569,0.0,0.37037281575265446,0.8309493739062319,0.015384615384615394,-0.00010179108205128326,PASS
tail_heavy,0.1,4,0.0,boot_fixed,248,52,500,0.00925760129104158,0.5207427172129524,0.03333333333333333,0.008184178458267011,0.5,0.001073422832774569,0.0,0.33079665882443526,0.8475560303443002,0.015384615384615394,-0.00010179108205128326,PASS
tail_heavy,0.1,3,0.0,analytical,236,64,500,0.01197281330082135,0.5179025351654905,0.03333333333333333,0.008184178458267011,0.5,0.003788634842554338,0.0,1.54435501639523,0.462005950461006,0.05625000000000001,0.0009019435029101878,PASS
tail_heavy,0.1,3,0.0,boot_remax_ridge,236,64,500,0.01197281330082135,0.5179025351654905,0.03333333333333333,0.008184178458267011,0.5,0.003788634842554338,0.0,0.18314283118713295,0.9124961473710137,0.05625000000000001,0.0009019435029101878,PASS
tail_heavy,0.1,3,0.0,boot_remax_no_ridge,236,64,500,0.01197281330082135,0.5179025351654905,0.03333333333333333,0.008184178458267011,0.5,0.003788634842554338,0.0,1.9670408479975257,0.3739921676127619,0.05625000000000001,0.0009019435029101878,PASS
tail_heavy,0.1,3,0.0,boot_fixed,236,64,500,0.01197281330082135,0.5179025351654905,0.03333333333333333,0.008184178458267011,0.5,0.003788634842554338,0.0,1.5766119272592252,0.4546142764526009,0.05625000000000001,0.0009019435029101878,PASS
tail_heavy,1.0,0,0.0,analytical,244,56,500,0.5233262562664411,0.5233262562664426,1.0,0.5,0.5,0.023326256266441137,1.4432899320127035e-15,0.5615728988192809,0.7551895894443148,0.0,-0.0166916395913358,PASS
tail_heavy,1.0,0,0.0,boot_remax_ridge,244,56,500,0.5233262562664411,0.5233262562664426,1.0,0.5,0.5,0.023326256266441137,1.4432899320127035e-15,0.015093521292729183,0.9924816446508533,0.0,-0.0166916395913358,PASS
tail_heavy,1.0,0,0.0,boot_remax_no_ridge,244,56,500,0.5233262562664411,0.5233262562664426,1.0,0.5,0.5,0.023326256266441137,1.4432899320127035e-15,0.4629428677251069,0.7933653585633027,0.0,-0.0166916395913358,PASS
