n_oracle,n_audit,policy,rep,omega_estimator,audit_W,audit_p,audit_decision
1500,250,tail_heavy,1,boot_remax_ridge,0.03320292150149228,0.9835355840693587,PASS
1500,250,tail_heavy,1,boot_remax_no_ridge,0.4721290834429064,0.7897297017734699,PASS
1500,250,tail_heavy,1,boot_fixed,0.6032800913654839,0.7396042407205978,PASS
1500,246,tail_heavy,2,analytical,7.774500745261987,0.020501640479873906,REFUSE-LEVEL
1500,246,tail_heavy,2,boot_remax_ridge,0.26750279052791803,0.8748075188644485,PASS
1500,246,tail_heavy,2,boot_remax_no_ridge,2.6756758283814914,0.26241241383974334,PASS
1500,246,tail_heavy,2,boot_fixed,8.036378050439092,0.017985506763560255,REFUSE-LEVEL
1500,238,tail_heavy,3,analytical,3.0659809593127814,0.21588908907940763,PASS
1500,238,tail_heavy,3,boot_remax_ridge,0.25537730325782937,0.8801273627109897,PASS
1500,238,tail_heavy,3,boot_remax_no_ridge,3.239742785732227,0.19792415190477586,PASS
1500,238,tail_heavy,3,boot_fixed,3.1156715681294056,0.21059134351073072,PASS
1500,246,tail_heavy,4,analytical,2.3774568781186507,0.30460834599038633,PASS
1500,246,tail_heavy,4,boot_remax_ridge,0.04836662036238578,0.9761067630494354,PASS
1500,246,tail_heavy,4,boot_remax_no_ridge,1.427622512806758,0.48977398156520724,PASS
1500,246,tail_heavy,4,boot_fixed,2.475903762802813,0.2899775185055158,PASS
1500,226,tail_heavy,5,analytical,2.2019340904346993,0.3325493379050346,PASS
1500,226,tail_heavy,5,boot_remax_ridge,0.2144244318034448,0.8983350117857765,PASS
1500,226,tail_heavy,5,boot_remax_no_ridge,1.8628546381470106,0.39399095804436923,PASS
1500,226,tail_heavy,5,boot_fixed,2.318134588650086,0.31377870762200333,PASS
1500,233,tail_heavy,7,analytical,30.623524781482352,2.2396805865465552e-7,REFUSE-LEVEL
1500,233,tail_heavy,7,boot_remax_ridge,0.07141096587408878,0.9649244383498702,PASS
1500,233,tail_heavy,7,boot_remax_no_ridge,5.268804905739111,0.07176183767958999,PASS
1500,233,tail_heavy,7,boot_fixed,30.34674043639824,2.572107065113016e-7,REFUSE-LEVEL
1500,273,tail_heavy,6,analytical,7.2379683785472615,0.026809896445519676,REFUSE-LEVEL
1500,273,tail_heavy,6,boot_remax_ridge,0.29530229106403916,0.8627320303746131,PASS
1500,273,tail_heavy,6,boot_remax_no_ridge,4.744458739881189,0.09327255528816192,PASS
1500,273,tail_heavy,6,boot_fixed,7.819200558304406,0.020048513268975166,REFUSE-LEVEL
1500,251,tail_heavy,8,analytical,4.518371272857312,0.10443549859959222,PASS
1500,251,tail_heavy,8,boot_remax_ridge,0.2393882219126667,0.8871917774593177,PASS
1500,251,tail_heavy,8,boot_remax_no_ridge,3.3721212420290456,0.18524784996233712,PASS
1500,251,tail_heavy,8,boot_fixed,4.096740101400048,0.12894490605398268,PASS
1500,270,tail_heavy,9,analytical,3.707206547028397,0.1566716173225564,PASS
1500,270,tail_heavy,9,boot_remax_ridge,0.3865391077266952,0.8242597617881628,PASS
1500,270,tail_heavy,9,boot_remax_no_ridge,2.8068090609762995,0.24575884457059893,PASS
1500,270,tail_heavy,9,boot_fixed,3.8879396357341722,0.14313460212127127,PASS
1500,259,tail_heavy,12,analytical,0.1948614520725523,0.9071651823070933,PASS
1500,259,tail_heavy,12,boot_remax_ridge,0.000038838716549113586,0.99998058083028,PASS
1500,259,tail_heavy,12,boot_remax_no_ridge,0.21241406001258684,0.8992384594593527,PASS
1500,259,tail_heavy,12,boot_fixed,0.20206140945889628,0.9039052782927509,PASS
1500,231,tail_heavy,11,analytical,9.147683975856772,0.010318240909862886,REFUSE-LEVEL
1500,231,tail_heavy,11,boot_remax_ridge,0.004840593429653095,0.9975826298417462,PASS
1500,231,tail_heavy,11,boot_remax_no_ridge,2.677844293497099,0.26212805194215716,PASS
1500,231,tail_heavy,11,boot_fixed,8.846440024476259,0.011995544230921862,REFUSE-LEVEL
1500,270,tail_heavy,10,analytical,1.0807128187936215,0.5825405924290447,PASS
1500,270,tail_heavy,10,boot_remax_ridge,0.05509753576198651,0.972827238673592,PASS
1500,270,tail_heavy,10,boot_remax_no_ridge,1.5241525773117064,0.46669642386452015,PASS
1500,270,tail_heavy,10,boot_fixed,1.1029477098534513,0.5761000963913743,PASS
1500,245,tail_heavy,13,analytical,24.07992685106859,5.903510254756661e-6,REFUSE-LEVEL
1500,245,tail_heavy,13,boot_remax_ridge,0.34597076286909356,0.841149911159778,PASS
1500,245,tail_heavy,13,boot_remax_no_ridge,10.42588254785613,0.005445633010796147,REFUSE-LEVEL
1500,245,tail_heavy,13,boot_fixed,24.890791853922387,3.935801834553665e-6,REFUSE-LEVEL
1500,241,tail_heavy,14,analytical,4.5957576780553655,0.10047173457730207,PASS
1500,241,tail_heavy,14,boot_remax_ridge,0.44178581151589774,0.80180254412809,PASS
1500,241,tail_heavy,14,boot_remax_no_ridge,4.5350609167432,0.10356762910370709,PASS
1500,241,tail_heavy,14,boot_fixed,4.412596962963028,0.11010745994301274,PASS
1500,245,tail_heavy,15,analytical,1.7918334739500161,0.40823318459272817,PASS
1500,245,tail_heavy,15,boot_remax_ridge,0.1599966183766381,0.9231179072038567,PASS
1500,245,tail_heavy,15,boot_remax_no_ridge,2.361789840017826,0.30700387171992405,PASS
1500,245,tail_heavy,15,boot_fixed,1.6971947529255147,0.4280148548270667,PASS
1500,249,tail_heavy,16,analytical,0.3635740706778127,0.8337788869475817,PASS
1500,249,tail_heavy,16,boot_remax_ridge,0.00003870572675796087,0.9999806473238865,PASS
1500,249,tail_heavy,16,boot_remax_no_ridge,0.2633255865506797,0.8766365529852655,PASS
1500,249,tail_heavy,16,boot_fixed,0.3728270209964145,0.829930339108868,PASS
1500,252,tail_heavy,17,analytical,2.285237865502726,0.3189825331374685,PASS
1500,252,tail_heavy,17,boot_remax_ridge,0.0052669141106576065,0.9973700074508256,PASS
1500,252,tail_heavy,17,boot_remax_no_ridge,1.6032787106929076,0.44859295773041596,PASS
1500,252,tail_heavy,17,boot_fixed,2.575677324940049,0.2758663795748131,PASS
1500,237,tail_heavy,20,analytical,2.096091250663521,0.35062232732674037,PASS
1500,237,tail_heavy,20,boot_remax_ridge,0.20371608032899832,0.9031577546951091,PASS
1500,237,tail_heavy,20,boot_remax_no_ridge,2.1844336069779944,0.33547199332083866,PASS
1500,237,tail_heavy,20,boot_fixed,2.004488881926825,0.3670546833903816,PASS
1500,265,tail_heavy,18,analytical,8.794184881044778,0.012313088945111517,REFUSE-LEVEL
1500,265,tail_heavy,18,boot_remax_ridge,0.3099202108200722,0.8564493444974931,PASS
1500,265,tail_heavy,18,boot_remax_no_ridge,6.886288880385682,0.03196401819637773,REFUSE-LEVEL
1500,265,tail_heavy,18,boot_fixed,8.975950953748404,0.011243383272985907,REFUSE-LEVEL
1500,237,tail_heavy,19,analytical,3.1657010176578115,0.2053888003894574,PASS
1500,237,tail_heavy,19,boot_remax_ridge,0.17649431154612066,0.91553456910367,PASS
1500,237,tail_heavy,19,boot_remax_no_ridge,2.816927428785297,0.24451864522332345,PASS
1500,237,tail_heavy,19,boot_fixed,3.207123463067272,0.20117869590362447,PASS
1500,258,tail_heavy,22,analytical,4.105098552315783,0.12840714072393222,PASS
1500,258,tail_heavy,22,boot_remax_ridge,0.01705783079967374,0.9915073526169208,PASS
1500,258,tail_heavy,22,boot_remax_no_ridge,0.5480252939110054,0.7603224594357646,PASS
1500,258,tail_heavy,22,boot_fixed,4.559623242229222,0.102303476715365,PASS
1500,295,tail_heavy,24,analytical,4.040554626386449,0.13261868306980573,PASS
1500,295,tail_heavy,24,boot_remax_ridge,0.22940627613972905,0.8916307958613704,PASS
1500,295,tail_heavy,24,boot_remax_no_ridge,3.681132739846996,0.15872750216095932,PASS
1500,295,tail_heavy,24,boot_fixed,4.36846379196222,0.11256416144206138,PASS
1500,260,tail_heavy,23,analytical,1.8767829880776792,0.3912566681653684,PASS
1500,260,tail_heavy,23,boot_remax_ridge,0.12764032370163975,0.9381737037830423,PASS
1500,260,tail_heavy,23,boot_remax_no_ridge,2.3278315152428375,0.31226104521320497,PASS
1500,260,tail_heavy,23,boot_fixed,1.9436299383257414,0.3783956380727008,PASS
1500,247,tail_heavy,21,analytical,10.074754548073855,0.0064907494710190194,REFUSE-LEVEL
1500,247,tail_heavy,21,boot_remax_ridge,0.25764401735357173,0.8791304292089556,PASS
1500,247,tail_heavy,21,boot_remax_no_ridge,24.749274587707774,4.224383209017191e-6,REFUSE-LEVEL
1500,247,tail_heavy,21,boot_fixed,9.911549001465756,0.007042623649644475,REFUSE-LEVEL
1500,253,tail_heavy,27,analytical,5.634942673693976,0.05975685678498588,PASS
1500,253,tail_heavy,27,boot_remax_ridge,0.21718225708236255,0.8970971399382657,PASS
1500,253,tail_heavy,27,boot_remax_no_ridge,10.357278351310065,0.005635670356002875,REFUSE-LEVEL
1500,253,tail_heavy,27,boot_fixed,5.8724272760888425,0.05306627695687449,PASS
1500,247,tail_heavy,26,analytical,2.4307628132950723,0.29659686870081536,PASS
1500,247,tail_heavy,26,boot_remax_ridge,0.12196824880939296,0.9408381760235771,PASS
1500,247,tail_heavy,26,boot_remax_no_ridge,3.3536057031312634,0.18697079485590562,PASS
1500,247,tail_heavy,26,boot_fixed,2.562346967768007,0.2777112195247372,PASS
1500,237,tail_heavy,25,analytical,0.3003146087358919,0.8605725939492468,PASS
1500,237,tail_heavy,25,boot_remax_ridge,0.0003312665584223952,0.9998343804372231,PASS
1500,237,tail_heavy,25,boot_remax_no_ridge,0.10863827147195176,0.9471297953009222,PASS
1500,237,tail_heavy,25,boot_fixed,0.30585912131114956,0.8581901700353717,PASS
1500,261,tail_heavy,28,analytical,1.4445425762146833,0.48564795591629994,PASS
1500,261,tail_heavy,28,boot_remax_ridge,0.028826372336981106,0.9856901865598697,PASS
1500,261,tail_heavy,28,boot_remax_no_ridge,1.3615662007227458,0.506220415715716,PASS
1500,261,tail_heavy,28,boot_fixed,1.407621240912512,0.49469660651419955,PASS
1500,233,tail_heavy,32,analytical,3.528908769623868,0.1712802140810833,PASS
1500,233,tail_heavy,32,boot_remax_ridge,0.17388099574078608,0.9167316414952857,PASS
1500,233,tail_heavy,32,boot_remax_no_ridge,4.454749574581335,0.10781108599074085,PASS
1500,233,tail_heavy,32,boot_fixed,3.7562077296648133,0.15287971170187575,PASS
1500,222,tail_heavy,29,analytical,0.6931604158058249,0.7071021018359746,PASS
1500,222,tail_heavy,29,boot_remax_ridge,0.05852907973242264,0.9711595200725757,PASS
1500,222,tail_heavy,29,boot_remax_no_ridge,0.6520824020521008,0.7217754489300178,PASS
1500,222,tail_heavy,29,boot_fixed,0.7201314044702428,0.6976304886828428,PASS
1500,248,tail_heavy,30,analytical,9.208384898205596,0.010009782150258162,REFUSE-LEVEL
1500,248,tail_heavy,30,boot_remax_ridge,0.4342104180971143,0.8048452878434819,PASS
1500,248,tail_heavy,30,boot_remax_no_ridge,5.744735797409971,0.05656482809349739,PASS
1500,248,tail_heavy,30,boot_fixed,9.490114530811017,0.008694564093800428,REFUSE-LEVEL
1500,260,tail_heavy,31,analytical,6.332775989673154,0.04215558944782927,REFUSE-LEVEL
1500,260,tail_heavy,31,boot_remax_ridge,0.1735805531282608,0.9168693644641667,PASS
1500,260,tail_heavy,31,boot_remax_no_ridge,4.297741507734982,0.1166157713562398,PASS
1500,260,tail_heavy,31,boot_fixed,6.179532400513279,0.04551259399360186,REFUSE-LEVEL
1500,255,tail_heavy,34,analytical,0.6127824619780794,0.7360985785395951,PASS
1500,255,tail_heavy,34,boot_remax_ridge,0.022634570147347946,0.9887465144909438,PASS
1500,255,tail_heavy,34,boot_remax_no_ridge,0.6149953204225966,0.7352845879563593,PASS
1500,255,tail_heavy,34,boot_fixed,0.5916490417734224,0.7439179586308869,PASS
1500,236,tail_heavy,35,analytical,0.6023707954427944,0.739940576732291,PASS
1500,236,tail_heavy,35,boot_remax_ridge,0.022252123793885314,0.9889356038189815,PASS
1500,236,tail_heavy,35,boot_remax_no_ridge,0.4623427428405588,0.793603453430286,PASS
1500,236,tail_heavy,35,boot_fixed,0.6206192170267477,0.7332199099520771,PASS
1500,233,tail_heavy,36,analytical,4.26546130791734,0.11851323297593408,PASS
1500,233,tail_heavy,36,boot_remax_ridge,0.22071691825569284,0.8955130729210022,PASS
1500,233,tail_heavy,36,boot_remax_no_ridge,3.344948933931528,0.1877818303355021,PASS
1500,233,tail_heavy,36,boot_fixed,4.389854669259802,0.11136665371000609,PASS
1500,268,tail_heavy,33,analytical,15.496188633452729,0.00043156418207612735,REFUSE-LEVEL
1500,268,tail_heavy,33,boot_remax_ridge,0.6426836239614132,0.7251753350046104,PASS
1500,268,tail_heavy,33,boot_remax_no_ridge,8.625817857337415,0.013394529138085365,REFUSE-LEVEL
1500,268,tail_heavy,33,boot_fixed,16.283168176589346,0.0002911755848782338,REFUSE-LEVEL
1500,241,tail_heavy,37,analytical,0.03274969011103295,0.9837584939260078,PASS
1500,241,tail_heavy,37,boot_remax_ridge,0.000039148554803824185,0.999980425914173,PASS
1500,241,tail_heavy,37,boot_remax_no_ridge,0.013921805944835936,0.9930632679962375,PASS
1500,241,tail_heavy,37,boot_fixed,0.03120993511449476,0.9845161590714628,PASS
1500,259,tail_heavy,38,analytical,0.9366702462942735,0.6260436867683656,PASS
1500,259,tail_heavy,38,boot_remax_ridge,0.015800428790796035,0.992130910280545,PASS
1500,259,tail_heavy,38,boot_remax_no_ridge,1.2643360037250777,0.5314383917388364,PASS
1500,259,tail_heavy,38,boot_fixed,0.9232922117730358,0.6302453405963621,PASS
1500,262,tail_heavy,39,analytical,2.9764814010708447,0.2257695025156381,PASS
1500,262,tail_heavy,39,boot_remax_ridge,0.00020714959026508397,0.9998964305685514,PASS
1500,262,tail_heavy,39,boot_remax_no_ridge,2.784297381443819,0.24854069339833373,PASS
1500,262,tail_heavy,39,boot_fixed,3.0359485803591095,0.21915538281476699,PASS
1500,254,tail_heavy,40,analytical,5.444001992436801,0.06574307108478017,PASS
1500,254,tail_heavy,40,boot_remax_ridge,0.2572306197257764,0.8793121632073884,PASS
1500,254,tail_heavy,40,boot_remax_no_ridge,3.475631092653281,0.17590423588341975,PASS
1500,254,tail_heavy,40,boot_fixed,6.1980610497726865,0.045092897651478614,REFUSE-LEVEL
1500,269,tail_heavy,41,analytical,0.28422299384441724,0.8675245247789172,PASS
1500,269,tail_heavy,41,boot_remax_ridge,0.004118890913182039,0.9979426737461595,PASS
1500,269,tail_heavy,41,boot_remax_no_ridge,0.22875988380481432,0.8919190140903844,PASS
1500,269,tail_heavy,41,boot_fixed,0.29078390632887413,0.86468331132248,PASS
1500,261,tail_heavy,42,analytical,10.71170699230058,0.004720438901271162,REFUSE-LEVEL
1500,261,tail_heavy,42,boot_remax_ridge,0.0340738664064616,0.9831073746599259,PASS
1500,261,tail_heavy,42,boot_remax_no_ridge,4.488825314205627,0.10598977443657853,PASS
1500,261,tail_heavy,42,boot_fixed,10.946939627585078,0.004196645288067846,REFUSE-LEVEL
1500,225,tail_heavy,44,analytical,0.6206807337577466,0.7331973576529331,PASS
1500,225,tail_heavy,44,boot_remax_ridge,0.04898416179007736,0.9758054163933242,PASS
1500,225,tail_heavy,44,boot_remax_no_ridge,0.5538190685491453,0.7581230781625734,PASS
1500,225,tail_heavy,44,boot_fixed,0.7125895933308511,0.7002661536769068,PASS
1500,262,tail_heavy,43,analytical,17.34765207357842,0.0001710035849965541,REFUSE-LEVEL
1500,262,tail_heavy,43,boot_remax_ridge,0.035667121901548436,0.9823245159113592,PASS
1500,262,tail_heavy,43,boot_remax_no_ridge,3.4727445900900396,0.17615829318746634,PASS
1500,262,tail_heavy,43,boot_fixed,17.534353545303194,0.00015576271402462094,REFUSE-LEVEL
1500,209,tail_heavy,45,analytical,0.6419224877797074,0.7254513661183722,PASS
1500,209,tail_heavy,45,boot_remax_ridge,0.04193286391123889,0.9792518355868254,PASS
1500,209,tail_heavy,45,boot_remax_no_ridge,0.8417426953091808,0.6564745529675502,PASS
1500,209,tail_heavy,45,boot_fixed,0.6261607672254961,0.7311911344215196,PASS
1500,263,tail_heavy,47,analytical,4.9583348911066105,0.08381297541827837,PASS
1500,263,tail_heavy,47,boot_remax_ridge,0.5587332362262198,0.7562625928198513,PASS
1500,263,tail_heavy,47,boot_remax_no_ridge,7.128142485929226,0.02832327871665785,REFUSE-LEVEL
1500,263,tail_heavy,47,boot_fixed,5.609225058730193,0.060530220312255745,PASS
1500,265,tail_heavy,46,analytical,11.853874794705332,0.002666636343153117,REFUSE-LEVEL
1500,265,tail_heavy,46,boot_remax_ridge,1.2353224967596719,0.5392040283805148,PASS
1500,265,tail_heavy,46,boot_remax_no_ridge,9.51899957059386,0.008569895113059056,REFUSE-LEVEL
1500,265,tail_heavy,46,boot_fixed,11.137171520969947,0.0038158731770083776,REFUSE-LEVEL
1500,245,tail_heavy,48,analytical,10.895702647132236,0.004305545984113368,REFUSE-LEVEL
1500,245,tail_heavy,48,boot_remax_ridge,0.3878981025560614,0.8236998696551716,PASS
1500,245,tail_heavy,48,boot_remax_no_ridge,2.861482398821829,0.23913161233068003,PASS
1500,245,tail_heavy,48,boot_fixed,10.796329690499993,0.004524877177692566,REFUSE-LEVEL
1500,239,tail_heavy,49,analytical,6.3329319806889925,0.04215230162943784,REFUSE-LEVEL
1500,239,tail_heavy,49,boot_remax_ridge,0.4640615752700758,0.792921710746639,PASS
1500,239,tail_heavy,49,boot_remax_no_ridge,5.367135517145044,0.06831897322160563,PASS
1500,239,tail_heavy,49,boot_fixed,5.991419760558255,0.05000111967627974,PASS
3000,505,uniform,1,analytical,0.21770370368848319,0.8968632762969503,PASS
3000,505,uniform,1,boot_remax_ridge,0.00048702104735590183,0.9997565191226032,PASS
3000,505,uniform,1,boot_remax_no_ridge,0.36840254679913725,0.8317683741293501,PASS
3000,505,uniform,1,boot_fixed,0.21848583779200023,0.896512611190912,PASS
3000,509,uniform,0,analytical,2.565655208023777,0.2772522315220822,PASS
3000,509,uniform,0,boot_remax_ridge,0.06350349213765068,0.9687470474925743,PASS
3000,509,uniform,0,boot_remax_no_ridge,3.0649325422900926,0.2160022896451672,PASS
3000,509,uniform,0,boot_fixed,2.5943596628044974,0.27330146342863326,PASS
3000,495,uniform,2,analytical,0.7692391154918329,0.6807095576276199,PASS
3000,495,uniform,2,boot_remax_ridge,0.057468641467801854,0.9716745839669423,PASS
3000,495,uniform,2,boot_remax_no_ridge,0.9382200385254121,0.6255587558571172,PASS
3000,495,uniform,2,boot_fixed,0.8125482098805208,0.6661275535450761,PASS
3000,477,uniform,3,analytical,3.6087091981834387,0.16458064280347628,PASS
3000,477,uniform,3,boot_remax_ridge,0.2259949815180129,0.8931529012490771,PASS
3000,477,uniform,3,boot_remax_no_ridge,3.873576853453917,0.14416620743188502,PASS
3000,477,uniform,3,boot_fixed,3.5298343449334855,0.17120096605141288,PASS
3000,515,uniform,4,analytical,2.0369217206875603,0.36115037348039625,PASS
3000,515,uniform,4,boot_remax_ridge,0.004255587095373275,0.9978744686002584,PASS
3000,515,uniform,4,boot_remax_no_ridge,3.558241942668846,0.16878645020587157,PASS
3000,515,uniform,4,boot_fixed,1.9887128910985423,0.3699614582915225,PASS
3000,473,uniform,5,analytical,3.7042718768158545,0.1569016758319961,PASS
3000,473,uniform,5,boot_remax_ridge,0.3694427688183659,0.8313358747241173,PASS
3000,473,uniform,5,boot_remax_no_ridge,5.199962635582921,0.07427496582177284,PASS
3000,473,uniform,5,boot_fixed,4.170093044648667,0.12430133724413661,PASS
3000,533,uniform,6,analytical,0.03228288650921246,0.9839881317280467,PASS
3000,533,uniform,6,boot_remax_ridge,0.0008531954730327007,0.9995734932433603,PASS
3000,533,uniform,6,boot_remax_no_ridge,0.029928903901114575,0.9851469590334309,PASS
3000,533,uniform,6,boot_fixed,0.03154522395912612,0.9843511242626839,PASS
3000,475,uniform,7,analytical,3.2317445098929936,0.19871726270858614,PASS
3000,475,uniform,7,boot_remax_ridge,0.3031629243086674,0.8593478750922707,PASS
3000,475,uniform,7,boot_remax_no_ridge,3.802188029622572,0.1494050784122476,PASS
3000,475,uniform,7,boot_fixed,3.0539923950789385,0.2171870755473122,PASS
3000,511,uniform,8,analytical,5.70748810135494,0.05762815372897134,PASS
3000,511,uniform,8,boot_remax_ridge,0.04415384939627369,0.9781649871106731,PASS
3000,511,uniform,8,boot_remax_no_ridge,5.303688334777526,0.07052104046424801,PASS
3000,511,uniform,8,boot_fixed,5.379689730154988,0.0678914708929127,PASS
3000,482,uniform,9,analytical,0.23235933828218486,0.8903152467507933,PASS
3000,482,uniform,9,boot_remax_ridge,0.00009976133306916522,0.9999501205774852,PASS
3000,482,uniform,9,boot_remax_no_ridge,0.2625632644186152,0.8769707563969424,PASS
3000,482,uniform,9,boot_fixed,0.23539181695685063,0.8889663386432364,PASS
3000,510,uniform,10,analytical,4.158688598403447,0.1250121559007894,PASS
3000,510,uniform,10,boot_remax_ridge,0.25392505340329674,0.8807666772112305,PASS
3000,510,uniform,10,boot_remax_no_ridge,2.5101893781214413,0.28504885593810836,PASS
3000,510,uniform,10,boot_fixed,3.926474957509095,0.1404031321674144,PASS
3000,477,uniform,11,analytical,0.8525613642821133,0.6529330497520607,PASS
3000,477,uniform,11,boot_remax_ridge,0.04285543989334118,0.9788002226446758,PASS
3000,477,uniform,11,boot_remax_no_ridge,1.1489368323990636,0.5630040731186949,PASS
3000,477,uniform,11,boot_fixed,0.8830017301751386,0.6430705343177897,PASS
3000,480,uniform,13,analytical,6.842854357371846,0.032665781748248746,REFUSE-LEVEL
3000,480,uniform,13,boot_remax_ridge,0.6402903865069383,0.7260436127861276,PASS
3000,480,uniform,13,boot_remax_no_ridge,4.6035973018271195,0.10007867514071433,PASS
3000,480,uniform,13,boot_fixed,7.697144326658498,0.02131014212842164,REFUSE-LEVEL
3000,506,uniform,12,analytical,5.496579846110093,0.06403727629574385,PASS
3000,506,uniform,12,boot_remax_ridge,0.1715033201649077,0.9178221347934791,PASS
3000,506,uniform,12,boot_remax_no_ridge,6.661553330086306,0.03576531660672333,REFUSE-LEVEL
3000,506,uniform,12,boot_fixed,5.529581835119869,0.06298926792114334,PASS
3000,468,uniform,14,analytical,0.29614100444921615,0.8623703137732048,PASS
3000,468,uniform,14,boot_remax_ridge,0.01569572756021824,0.9921828503036796,PASS
3000,468,uniform,14,boot_remax_no_ridge,0.40092549789298837,0.8183519739311175,PASS
3000,468,uniform,14,boot_fixed,0.316055518202416,0.8538260801949391,PASS
3000,518,uniform,15,analytical,0.09053116487129675,0.955743619405594,PASS
3000,518,uniform,15,boot_remax_ridge,0.005890026910988076,0.9970593188426968,PASS
3000,518,uniform,15,boot_remax_no_ridge,0.10444930814721981,0.9491156202000182,PASS
3000,518,uniform,15,boot_fixed,0.10167547280732583,0.9504328786778757,PASS
3000,505,uniform,16,analytical,0.8676230800553326,0.6480343725178188,PASS
3000,505,uniform,16,boot_remax_ridge,0.00437180833448879,0.9978164831814478,PASS
3000,505,uniform,16,boot_remax_no_ridge,1.1308617534372911,0.5681153063542996,PASS
3000,505,uniform,16,boot_fixed,0.859675334857464,0.6506147021088236,PASS
3000,517,uniform,18,analytical,1.824266971438209,0.40166635979601617,PASS
3000,517,uniform,18,boot_remax_ridge,0.03290757194462548,0.9836808381937389,PASS
3000,517,uniform,18,boot_remax_no_ridge,0.7422673464104971,0.6899517073381178,PASS
3000,517,uniform,18,boot_fixed,1.7602032917479988,0.4147407528526752,PASS
3000,499,uniform,17,analytical,1.9480726759545792,0.3775560147046153,PASS
3000,499,uniform,17,boot_remax_ridge,0.0017809222167349086,0.999109935234474,PASS
3000,499,uniform,17,boot_remax_no_ridge,1.8146338971803495,0.4036056673556787,PASS
3000,499,uniform,17,boot_fixed,2.0331258627022746,0.36183646211273335,PASS
3000,485,uniform,19,analytical,2.4421550768203755,0.29491221641201615,PASS
3000,485,uniform,19,boot_remax_ridge,0.10869190481974104,0.9471043967706194,PASS
3000,485,uniform,19,boot_remax_no_ridge,2.063986941205005,0.3562959865766868,PASS
3000,485,uniform,19,boot_fixed,2.5408906714714394,0.280706585265162,PASS
3000,497,uniform,20,analytical,3.9708007320731618,0.13732562259408077,PASS
3000,497,uniform,20,boot_remax_ridge,0.0009219812946979153,0.9995391155925137,PASS
3000,497,uniform,20,boot_remax_no_ridge,7.570322191842637,0.022705204766213405,REFUSE-LEVEL
3000,497,uniform,20,boot_fixed,4.238665934737501,0.12011172023338224,PASS
3000,487,uniform,21,analytical,4.006490776181957,0.13489677966212643,PASS
3000,487,uniform,21,boot_remax_ridge,0.08707563863308974,0.957396345330833,PASS
3000,487,uniform,21,boot_remax_no_ridge,5.0917951860649255,0.07840264671839015,PASS
3000,487,uniform,21,boot_fixed,3.891701361775728,0.1428656385622451,PASS
3000,503,uniform,22,analytical,1.4845403264440717,0.4760320175644156,PASS
3000,503,uniform,22,boot_remax_ridge,0.09759154328195944,0.9523756119468325,PASS
3000,503,uniform,22,boot_remax_no_ridge,1.2792078230842894,0.5275013198540053,PASS
3000,503,uniform,22,boot_fixed,1.3783667354216111,0.501985839572683,PASS
3000,516,uniform,23,analytical,6.100545402145632,0.04734601132243588,REFUSE-LEVEL
3000,516,uniform,23,boot_remax_ridge,0.3299482011840371,0.8479156643172601,PASS
3000,516,uniform,23,boot_remax_no_ridge,4.699996874121426,0.09536931127187642,PASS
3000,516,uniform,23,boot_fixed,6.716434841379736,0.03479723251866029,REFUSE-LEVEL
3000,533,uniform,24,analytical,1.6677182379181168,0.43436976307800357,PASS
3000,533,uniform,24,boot_remax_ridge,0.09286674350604736,0.9546281636521242,PASS
3000,533,uniform,24,boot_remax_no_ridge,1.7529108646430942,0.4162557465232374,PASS
3000,533,uniform,24,boot_fixed,1.753540297999458,0.4161247645096109,PASS
3000,493,uniform,25,analytical,11.689153558118154,0.002895559914998902,REFUSE-LEVEL
3000,493,uniform,25,boot_remax_ridge,0.1998511625895114,0.9049047573706883,PASS
3000,493,uniform,25,boot_remax_no_ridge,7.277331411186317,0.026287395700874572,REFUSE-LEVEL
3000,493,uniform,25,boot_fixed,12.141444225116393,0.002309504885834257,REFUSE-LEVEL
3000,515,uniform,26,analytical,0.25716499775333096,0.8793410147799825,PASS
3000,515,uniform,26,boot_remax_ridge,0.011157470346482503,0.9944367970729732,PASS
3000,515,uniform,26,boot_remax_no_ridge,0.29938885481811517,0.8609710253796873,PASS
3000,515,uniform,26,boot_fixed,0.2334534534864665,0.8898283262256874,PASS
3000,521,uniform,27,analytical,1.545031982306433,0.46184959578457774,PASS
3000,521,uniform,27,boot_remax_ridge,0.0842012186613258,0.9587733141784593,PASS
3000,521,uniform,27,boot_remax_no_ridge,2.3954580615634673,0.3018789919590772,PASS
3000,521,uniform,27,boot_fixed,1.7766140115698754,0.41135157941519473,PASS
3000,484,uniform,28,analytical,1.52434175452656,0.46665228178739737,PASS
3000,484,uniform,28,boot_remax_ridge,0.1053922531352546,0.9486682437625812,PASS
3000,484,uniform,28,boot_remax_no_ridge,1.521672795915416,0.4672754353005968,PASS
3000,484,uniform,28,boot_fixed,1.4991447679605243,0.4725685874397133,PASS
3000,483,uniform,30,analytical,1.5405997859768792,0.46287423475713096,PASS
3000,483,uniform,30,boot_remax_ridge,0.013744688296929927,0.9931512164056084,PASS
3000,483,uniform,30,boot_remax_no_ridge,1.462034513227643,0.4814190142406126,PASS
3000,483,uniform,30,boot_fixed,1.5063266586275827,0.4708746626917062,PASS
3000,475,uniform,29,analytical,1.1463987002055,0.5637190160592105,PASS
3000,475,uniform,29,boot_remax_ridge,0.058922564011006824,0.9709684708653338,PASS
