policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
uniform,0.1,19,0.0,boot_fixed,497,103,1000,0.04648515704963865,0.47908020808350255,0.08333333333333333,0.05000000000000001,0.5,0.003514842950361363,0.0,0.3767272326447434,0.8283134641719397,0.016504854368932034,0.0006541604135249211,PASS
uniform,0.1,17,0.0,analytical,499,101,1000,0.046619176585329845,0.5055934637059061,0.1,0.05000000000000001,0.5,0.0033808234146701643,0.0,2.282625258227612,0.31939949345992336,-0.030693069306930693,-0.0019688266095334007,PASS
uniform,0.1,17,0.0,boot_remax_ridge,499,101,1000,0.046619176585329845,0.5055934637059061,0.1,0.05000000000000001,0.5,0.0033808234146701643,0.0,0.09056030618984053,0.955729693692418,-0.030693069306930693,-0.0019688266095334007,PASS
uniform,0.1,17,0.0,boot_remax_no_ridge,499,101,1000,0.046619176585329845,0.5055934637059061,0.1,0.05000000000000001,0.5,0.0033808234146701643,0.0,2.2866364192362134,0.3187595540023118,-0.030693069306930693,-0.0019688266095334007,PASS
uniform,0.1,17,0.0,boot_fixed,499,101,1000,0.046619176585329845,0.5055934637059061,0.1,0.05000000000000001,0.5,0.0033808234146701643,0.0,2.265317650152974,0.32217550830594877,-0.030693069306930693,-0.0019688266095334007,PASS
uniform,0.1,18,0.0,analytical,499,101,1000,0.03845727123237035,0.48646135951287794,0.08333333333333333,0.05000000000000001,0.5,0.011542728767629656,0.0,0.1482241838010998,0.9285676031001111,-0.010891089108910885,-0.000354641796700738,PASS
uniform,0.1,18,0.0,boot_remax_ridge,499,101,1000,0.03845727123237035,0.48646135951287794,0.08333333333333333,0.05000000000000001,0.5,0.011542728767629656,0.0,0.011255765219816293,0.9943879242544665,-0.010891089108910885,-0.000354641796700738,PASS
uniform,0.1,18,0.0,boot_remax_no_ridge,499,101,1000,0.03845727123237035,0.48646135951287794,0.08333333333333333,0.05000000000000001,0.5,0.011542728767629656,0.0,0.21823825220520962,0.8966235998610225,-0.010891089108910885,-0.000354641796700738,PASS
uniform,0.1,18,0.0,boot_fixed,499,101,1000,0.03845727123237035,0.48646135951287794,0.08333333333333333,0.05000000000000001,0.5,0.011542728767629656,0.0,0.15391044223280462,0.9259313148487615,-0.010891089108910885,-0.000354641796700738,PASS
uniform,0.1,20,0.0,analytical,476,124,1000,0.048736560525236595,0.5069619990549812,0.1,0.05000000000000001,0.5,0.0012634394747634142,0.0,0.015512150471873813,0.9922739255028277,-0.0032258064516129015,-0.00014697712466965637,PASS
uniform,0.1,20,0.0,boot_remax_ridge,476,124,1000,0.048736560525236595,0.5069619990549812,0.1,0.05000000000000001,0.5,0.0012634394747634142,0.0,0.0012084258373053424,0.9993959695812148,-0.0032258064516129015,-0.00014697712466965637,PASS
uniform,0.1,20,0.0,boot_remax_no_ridge,476,124,1000,0.048736560525236595,0.5069619990549812,0.1,0.05000000000000001,0.5,0.0012634394747634142,0.0,0.018478570764298805,0.990803265667105,-0.0032258064516129015,-0.00014697712466965637,PASS
uniform,0.1,20,0.0,boot_fixed,476,124,1000,0.048736560525236595,0.5069619990549812,0.1,0.05000000000000001,0.5,0.0012634394747634142,0.0,0.015637386656228054,0.9922117931480207,-0.0032258064516129015,-0.00014697712466965637,PASS
uniform,0.1,21,0.0,analytical,494,106,1000,0.05057072581450344,0.4996539989500305,0.1,0.05000000000000001,0.5,0.0005707258145034311,0.0,6.55477095741618,0.03772676540607589,-0.015094339622641518,0.0013448664945282182,REFUSE-LEVEL
uniform,0.1,21,0.0,boot_remax_ridge,494,106,1000,0.05057072581450344,0.4996539989500305,0.1,0.05000000000000001,0.5,0.0005707258145034311,0.0,0.022529281360486306,0.9887985678216019,-0.015094339622641518,0.0013448664945282182,PASS
uniform,0.1,21,0.0,boot_remax_no_ridge,494,106,1000,0.05057072581450344,0.4996539989500305,0.1,0.05000000000000001,0.5,0.0005707258145034311,0.0,4.434696382991581,0.10889750159557521,-0.015094339622641518,0.0013448664945282182,PASS
uniform,0.1,21,0.0,boot_fixed,494,106,1000,0.05057072581450344,0.4996539989500305,0.1,0.05000000000000001,0.5,0.0005707258145034311,0.0,7.066271604083587,0.02921316538289187,-0.015094339622641518,0.0013448664945282182,REFUSE-LEVEL
uniform,0.1,23,0.0,analytical,499,101,1000,0.04477687991051992,0.49156936288395864,0.1,0.05000000000000001,0.5,0.005223120089480088,0.0,1.7739714914315239,0.41189544104367515,-0.030693069306930693,-0.0011806687349147434,PASS
uniform,0.1,23,0.0,boot_remax_ridge,499,101,1000,0.04477687991051992,0.49156936288395864,0.1,0.05000000000000001,0.5,0.005223120089480088,0.0,0.08847220272606886,0.9567280460093778,-0.030693069306930693,-0.0011806687349147434,PASS
uniform,0.1,23,0.0,boot_remax_no_ridge,499,101,1000,0.04477687991051992,0.49156936288395864,0.1,0.05000000000000001,0.5,0.005223120089480088,0.0,1.2516761189961252,0.5348130355111268,-0.030693069306930693,-0.0011806687349147434,PASS
uniform,0.1,23,0.0,boot_fixed,499,101,1000,0.04477687991051992,0.49156936288395864,0.1,0.05000000000000001,0.5,0.005223120089480088,0.0,1.8277242746909725,0.4009726183812594,-0.030693069306930693,-0.0011806687349147434,PASS
uniform,0.1,22,0.0,analytical,509,91,1000,0.052988996668151114,0.5197741889690551,0.11666666666666667,0.05000000000000001,0.5,0.0029889966681511046,0.0,1.3540032846842982,0.5081382908630212,0.04285714285714285,0.0016331325763429248,PASS
uniform,0.1,22,0.0,boot_remax_ridge,509,91,1000,0.052988996668151114,0.5197741889690551,0.11666666666666667,0.05000000000000001,0.5,0.0029889966681511046,0.0,0.15045901261971992,0.9275305877762241,0.04285714285714285,0.0016331325763429248,PASS
uniform,0.1,22,0.0,boot_remax_no_ridge,509,91,1000,0.052988996668151114,0.5197741889690551,0.11666666666666667,0.05000000000000001,0.5,0.0029889966681511046,0.0,1.7050643895862723,0.4263340032221612,0.04285714285714285,0.0016331325763429248,PASS
uniform,0.1,22,0.0,boot_fixed,509,91,1000,0.052988996668151114,0.5197741889690551,0.11666666666666667,0.05000000000000001,0.5,0.0029889966681511046,0.0,1.3363809013232857,0.5126353779973636,0.04285714285714285,0.0016331325763429248,PASS
