estimator,policy,alpha,rep,est_real,est_calib_only,truth
plugin_quantile,tail_heavy,0.05,8,0.042897435618272084,0.04345008859071177,0.002053632378219312
plugin_quantile,tail_heavy,0.1,8,0.058428284234759875,0.06341462059837269,0.008184178458267011
plugin_quantile,tail_heavy,0.2,8,0.09967267523464533,0.10496765677043354,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,8,0.04166928941673431,0.04271320086978911,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,8,0.05838575747751773,0.06290046079950964,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,8,0.09919471929644355,0.10418554705337599,0.03225535810568046
direct_saddle,tail_heavy,0.05,5,0.0012872508484559602,0.001328720274198036,0.002053632378219312
direct_saddle,tail_heavy,0.1,5,0.010758013973036547,0.010423263316617207,0.008184178458267011
direct_saddle,tail_heavy,0.2,5,0.03685368938550761,0.03531642953894355,0.03225535810568046
plugin_quantile,tail_heavy,0.05,5,0.03168335190311857,0.03561054090155466,0.002053632378219312
plugin_quantile,tail_heavy,0.1,5,0.05173118287102014,0.05900478057046197,0.008184178458267011
plugin_quantile,tail_heavy,0.2,5,0.08383565667433031,0.08495394813166321,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,5,0.03058940650038581,0.03542198647338027,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,5,0.05121384072400665,0.057517421897798265,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,5,0.08379935700157068,0.08459095140406746,0.03225535810568046
direct_saddle,tail_heavy,0.05,9,0.0024111239051554535,0.0013587501194254302,0.002053632378219312
direct_saddle,tail_heavy,0.1,9,0.010994848228630835,0.009105931953811406,0.008184178458267011
direct_saddle,tail_heavy,0.2,9,0.03969878890740004,0.034547844813781786,0.03225535810568046
plugin_quantile,tail_heavy,0.05,9,0.08286398234550812,0.0825032521545403,0.002053632378219312
plugin_quantile,tail_heavy,0.1,9,0.09081485889137543,0.0902199428860521,0.008184178458267011
plugin_quantile,tail_heavy,0.2,9,0.1058203437366279,0.09970813416447331,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,9,0.08132825398025235,0.08000508221080821,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,9,0.09066412699012619,0.09000254110540411,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,9,0.10568177952818582,0.09916793721936859,0.03225535810568046
direct_saddle,tail_heavy,0.05,10,0.0,0.0004257271084263832,0.002053632378219312
direct_saddle,tail_heavy,0.1,10,0.007349787493066053,0.009493240117051261,0.008184178458267011
direct_saddle,tail_heavy,0.2,10,0.028678886419913126,0.03489279731662058,0.03225535810568046
plugin_quantile,tail_heavy,0.05,10,0.05141773258512724,0.05654449079067385,0.002053632378219312
plugin_quantile,tail_heavy,0.1,10,0.06760909334714363,0.07865968863146476,0.008184178458267011
plugin_quantile,tail_heavy,0.2,10,0.08496841759360997,0.09537159499541203,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,10,0.04971643617459929,0.05647052138152047,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,10,0.06719155142063295,0.07790192735742689,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,10,0.08488841696729695,0.09517114062269555,0.03225535810568046
direct_saddle,tail_heavy,0.05,11,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,11,0.006112559872466953,0.008032666957062961,0.008184178458267011
direct_saddle,tail_heavy,0.2,11,0.025291243714806642,0.036420588661728745,0.03225535810568046
plugin_quantile,tail_heavy,0.05,11,0.044965573840621824,0.044965573840621824,0.002053632378219312
plugin_quantile,tail_heavy,0.1,11,0.058603069087924,0.07169650061675865,0.008184178458267011
plugin_quantile,tail_heavy,0.2,11,0.08075440962457427,0.08811726155133112,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,11,0.04244836076093276,0.044864885317434273,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,11,0.058448046633469856,0.07169650061675867,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,11,0.07922402331673493,0.08787524316919723,0.03225535810568046
direct_saddle,tail_heavy,0.05,12,0.0012179233587722976,0.0014661730358853323,0.002053632378219312
direct_saddle,tail_heavy,0.1,12,0.011466137118258151,0.011589248006514234,0.008184178458267011
direct_saddle,tail_heavy,0.2,12,0.03709225763762962,0.037477751696179104,0.03225535810568046
plugin_quantile,tail_heavy,0.05,12,0.04379052334012272,0.043488697921662794,0.002053632378219312
plugin_quantile,tail_heavy,0.1,12,0.0706663957540412,0.07133982887049799,0.008184178458267011
plugin_quantile,tail_heavy,0.2,12,0.09220292317333952,0.09425040293433443,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,12,0.041835089706464094,0.041533264288004176,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,12,0.06970027733190007,0.06980866513780645,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,12,0.09214243743895273,0.09425040293433443,0.03225535810568046
direct_saddle,tail_heavy,0.05,13,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,13,0.005102433992826347,0.006327649006907342,0.008184178458267011
direct_saddle,tail_heavy,0.2,13,0.024224896378076705,0.029795538657094424,0.03225535810568046
plugin_quantile,tail_heavy,0.05,13,0.040833783826271064,0.044081442811612935,0.002053632378219312
plugin_quantile,tail_heavy,0.1,13,0.04714951622996098,0.05059651881385819,0.008184178458267011
plugin_quantile,tail_heavy,0.2,13,0.06694724992149627,0.07751797484535325,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,13,0.039778721114678665,0.04406422702295286,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,13,0.04488936055733933,0.05059651881385822,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,13,0.06680093167769,0.07690787539261633,0.03225535810568046
direct_saddle,tail_heavy,0.05,15,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,15,0.008012299824186891,0.008302364492472326,0.008184178458267011
direct_saddle,tail_heavy,0.2,15,0.0315209447666161,0.03466872094052473,0.03225535810568046
plugin_quantile,tail_heavy,0.05,15,0.045885448955192434,0.04895518077502477,0.002053632378219312
plugin_quantile,tail_heavy,0.1,15,0.06284321236265296,0.06933645588222753,0.008184178458267011
plugin_quantile,tail_heavy,0.2,15,0.08846502691582143,0.09303972845360516,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,15,0.04339162629719865,0.04817645808965926,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,15,0.06172309441915623,0.0682752915147043,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,15,0.08818779177976448,0.09303683894307885,0.03225535810568046
direct_saddle,tail_heavy,0.05,14,0.0028682671593444967,0.0032750213746198416,0.002053632378219312
direct_saddle,tail_heavy,0.1,14,0.013370740074702368,0.013875182667533962,0.008184178458267011
direct_saddle,tail_heavy,0.2,14,0.043572553096584324,0.045033362721106696,0.03225535810568046
plugin_quantile,tail_heavy,0.05,14,0.07479203554880136,0.07870598397923102,0.002053632378219312
plugin_quantile,tail_heavy,0.1,14,0.09164046271266672,0.09654807126845748,0.008184178458267011
plugin_quantile,tail_heavy,0.2,14,0.10352371184995875,0.10597751612785408,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,14,0.07338035976084031,0.07861847550402257,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,14,0.09021699529492673,0.0952001861914824,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,14,0.10344183098079669,0.10593342642907454,0.03225535810568046
direct_saddle,tail_heavy,0.05,16,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,16,0.008945798111570896,0.00834104555843062,0.008184178458267011
direct_saddle,tail_heavy,0.2,16,0.03616064820506565,0.03352458232010351,0.03225535810568046
plugin_quantile,tail_heavy,0.05,16,0.07802858677300749,0.07916204822595746,0.002053632378219312
plugin_quantile,tail_heavy,0.1,16,0.08484738777478194,0.08526593340141163,0.008184178458267011
plugin_quantile,tail_heavy,0.2,16,0.10717270354159308,0.10341786910244895,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,16,0.0737431237677578,0.07450088678470859,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,16,0.08473581825176346,0.08376203520639634,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,16,0.10677914446669458,0.10317305724929199,0.03225535810568046
direct_saddle,tail_heavy,0.05,17,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,17,0.008882920732329873,0.009523749646133482,0.008184178458267011
direct_saddle,tail_heavy,0.2,17,0.03735870491408748,0.03783753539021395,0.03225535810568046
plugin_quantile,tail_heavy,0.05,17,0.06349083035594599,0.06423661968746786,0.002053632378219312
plugin_quantile,tail_heavy,0.1,17,0.07216346203483262,0.07253635670059355,0.008184178458267011
plugin_quantile,tail_heavy,0.2,17,0.09646329828924287,0.09504912941675236,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,17,0.05983369522830077,0.06079042901240039,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,17,0.07158351428081705,0.07206188117286685,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,17,0.09580486536134851,0.09496778245926144,0.03225535810568046
direct_saddle,tail_heavy,0.05,18,0.0,0.0,0.002053632378219312
direct_saddle,tail_heavy,0.1,18,0.007175974620311425,0.007576890301769399,0.008184178458267011
direct_saddle,tail_heavy,0.2,18,0.0299852492581031,0.03200627462744374,0.03225535810568046
plugin_quantile,tail_heavy,0.05,18,0.05940551666343032,0.06161883763286417,0.002053632378219312
plugin_quantile,tail_heavy,0.1,18,0.07141064475151132,0.07274515397114824,0.008184178458267011
plugin_quantile,tail_heavy,0.2,18,0.09973179799612712,0.09843563527129667,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,18,0.05938673257831149,0.061577827026045584,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,18,0.07025973354846889,0.0715352216807703,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,18,0.09814211553726736,0.09702258419675465,0.03225535810568046
direct_saddle,tail_heavy,0.05,19,0.00033648630946210914,0.0001248133287811079,0.002053632378219312
direct_saddle,tail_heavy,0.1,19,0.010546473853144236,0.009766094583839927,0.008184178458267011
direct_saddle,tail_heavy,0.2,19,0.04094014249596993,0.036717046953415614,0.03225535810568046
plugin_quantile,tail_heavy,0.05,19,0.05077659694149963,0.058311186094506216,0.002053632378219312
plugin_quantile,tail_heavy,0.1,19,0.07218638103770021,0.07911510669895178,0.008184178458267011
plugin_quantile,tail_heavy,0.2,19,0.10297718978578663,0.10644155261641242,0.03225535810568046
plugin_ru_dual,tail_heavy,0.05,19,0.05066996211147165,0.057466560305899236,0.002053632378219312
plugin_ru_dual,tail_heavy,0.1,19,0.07216899442967867,0.07906729352689243,0.008184178458267011
plugin_ru_dual,tail_heavy,0.2,19,0.102751163881506,0.10620031343011288,0.03225535810568046
